Hookup,Location,Meter,BillingDate,Reading,ReadDate,Consumption,AddedUse,AddUseHow,Reference,*,*
100328,18 BLACKBERRY ST,S,00/20/2000,13,00/00/00,0,0, , ,*
100329,23 EMERSON ST, ,00/20/0000,40,00/00/00,40,0, , ,*
100330,97 LITCHFIELD RD,R,00/20/0000,7,00/00/00,7,0, , ,*
100331,11 WINDOM RD, ,00/20/0000,39,00/00/00,39,0, , ,*
100332,164 LITCHFIELD RD, ,00/20/0000,37,00/00/00,37,0, , ,*
100333,21 SHEPARD RD, ,09/20/2022,22,00/00/00,22,0, , ,*
100334,26 VALLEY VIEW, ,00/20/0000,35,00/00/00,35,0, , ,*
100335,46 NORTH ST, ,01/20/2006,23,00/00/00,23,0, , ,*
100336,192 GREENWOODS RD W, ,00/20/0000,41,00/00/00,41,0, , ,*
100338,47 MAPLE AVE, ,00/20/0000,48,00/00/00,48,0, , ,*
100339,24 SHEPARD RD, ,00/20/0000,56,00/00/00,56,0, , ,*
100340,62 GREENWOODS RD W,R,00/20/0000,17,00/00/00,17,0, , ,*
100341,8 STATION PLACE,E,00/20/0000,5,00/00/00,5,0, , ,*
100342,49 SUNSET RIDGE,E,00/20/0000,40,00/00/00,40,0, , ,*
100343,20 GREENWOODS RD WEST,R,00/20/0000,267,00/00/00,267,0, , ,*
100344,75 GREENWOODS ROAD EAST - UNIT 5,R,06/20/2010,4,00/00/00,4,0, , ,*
100345,7 SHEPARD RD - NEW AMB BARN, ,00/20/2000,6,00/00/00,6,0, , ,*
100346,10 LAUREL WAY EXTENSION,E,00/20/0000,48,00/00/00,48,0, , ,*
100347,20 HILLSIDE ST, ,09/20/2014,74,00/00/00,74,0, , ,*
100348,12 LOVERS LANE, ,00/20/0000,0,00/00/00,0,0, , ,*
135,29 LITCHFIELD RD,R,02/20/2007,21,00/00/00,21,0, , ,*
