account,name,propaddr,servacctno,serviceaddr,custclass,LB Streetname,propaddrno,streetcode,ParcelID_text,ParcelID_num,
330219,0P & M Petro Mart,441 West Avon Rd,672255,00672255Avon,COM, West Avon Rd,441,452,4520441,4520441,
330238,0Valley Community Baptist Churc,590 West Avon Rd,672274,00672274Avon,COM, West Avon Rd,590,452,4520590,4520590,
330239,0Valley Com. Baptist Church,590 West Avon Rd,672275,00672275Avon,COM, West Avon Rd,590,452,4520590,4520590,
333292,0Avon Convalescent Home,652 W Avon Rd,675328,00675328Avon,COM, W Avon Rd,652,452,4520652,4520652,
333563,0Avon Convalescent Home,652 West Avon Rd,676273,BIL00676273Avon,COM, West Avon Rd,652,452,4520652,4520652,
328471,0O'Neill Chevrolet & Buick,3 West Main St,670507,00670507Avon,COM, West Main St,3,454,4540003,4540003,
332994,0O'Neill's Chevy & Buick Inc,5 West Main St,675030,00675030Avon,COM, West Main St,5,454,4540005,4540005,
328474,0The Masters Corp,11 West Main St,670510,00670510Avon,COM, West Main St,11,454,4540011,4540011,
328475,0Avon Cong Church,12 West Main St,670511,00670511Avon,COM, West Main St,12,454,4540012,4540012,
328478,0Mgn Co LLC,16 West Main St,670514,00670514Avon,COM, West Main St,16,454,4540016,4540016,
328479,017 W Main St Assoc LLC,17 West Main St,670515,00670515Avon,COM, West Main St,17,454,4540017,4540017,
328480,0Dom's Coffee LLC,20 West Main St,670516,00670516Avon,COM, West Main St,20,454,4540020,4540020,
328481,0The Coffee Trade Inc,21 West Main St,670517,00670517Avon,COM, West Main St,21,454,4540021,4540021,
332996,"0First & Last Tavern, Avon",24 West Main St,675032,00675032Avon,COM, West Main St,24,454,4540024,4540024,
332998,"0First & Last Tavern, Avon",24 West Main St,675034,00675034Avon,COM, West Main St,24,454,4540024,4540024,
333688,"0First & Last Tavern, Avon",24 West Main St B,676758,ILLED00676758Avon,COM, West Main St B,24,454,4540024,4540024,
328482,0Lorenzo Diclemente,29 West Main St B,670518,ld 1 00670518Avon,COM, West Main St B,29,454,4540029,4540029,
328483,0Lorenzo Diclemente,29 West Main St B,670519,ld 2 00670519Avon,COM, West Main St B,29,454,4540029,4540029,
328485,0Lorenzo Diclemente,29 West Main St B,670521,ld. 300670521Avon,COM, West Main St B,29,454,4540029,4540029,
328484,0Lorenzo Diclemente,29 West Main St B,670520,ldg 100670520Avon,COM, West Main St B,29,454,4540029,4540029,
328486,0Country Curtains,32 West Main St,670522,00670522Avon,COM, West Main St,32,454,4540032,4540032,
328487,0Lorenzo Diclemente,37 West Main St,670523,00670523Avon,COM, West Main St,37,454,4540037,4540037,
333620,0Avon Town Center LLC,38 West Main St,676452,#NAME?,COM, West Main St,38,454,4540038,4540038,
328489,0Avon Town Center LLC,38 West Main St i,670525,rrig 00670525Avon,COM, West Main St i,38,454,4540038,4540038,
333621,"0ACOP, LLC #43",43 West Main St -,676477,BILL00676477Avon,COM, West Main St -,43,454,4540043,4540043,
328494,0ACOP Assoc #43,43 West Main St I,670530,RRIG 00670530Avon,COM, West Main St I,43,454,4540043,4540043,
328490,0Avon Town Center LLC,44 West Main St,670526,00670526Avon,COM, West Main St,44,454,4540044,4540044,
328492,0Avon Allies,45 West Main St,670528,00670528Avon,COM, West Main St,45,454,4540045,4540045,
328495,0Drew & Mersereau PC,47 West Main St,670531,00670531Avon,COM, West Main St,47,454,4540047,4540047,
328491,"0ACOP, LLC #49",49 West Main St,670527,00670527Avon,COM, West Main St,49,454,4540049,4540049,
328502,0Town Of Avon,60 West Main St,670538,00670538Avon,COM, West Main St,60,454,4540060,4540060,
328503,0Marlene Jung Assoc,112 West Main St,670539,00670539Avon,COM, West Main St,112,454,4540112,4540112,
328504,0F & L Associates,166 West Main St,670540,00670540Avon,COM, West Main St,166,454,4540166,4540166,
333557,0172 West Main LLC,172 West Main St,676243,Prud 00676243Avon,COM, West Main St,172,454,4540172,4540172,
333214,0172 West Main LLC,172 West Main St,675250,00675250Avon,COM, West Main St,172,454,4540172,4540172,
333215,0Stephan Brothers Realty,177 West Main St,675251,00675251Avon,COM, West Main St,177,454,4540177,4540177,
328505,0Leibert Family Ltd Part,192 West Main St,670541,00670541Avon,COM, West Main St,192,454,4540192,4540192,
333216,0Rosie's Laundry,192 West Main St,675252,00675252Avon,COM, West Main St,192,454,4540192,4540192,
333217,0Four Square Associates,195 West Main St,675253,00675253Avon,COM, West Main St,195,454,4540195,4540195,
328506,0DP1 LLC,200 West Main St,670542,00670542Avon,COM, West Main St,200,454,4540200,4540200,
334557,0E & D Pizza Co LLC,200 West Main St,680773,B    00680773Avon,COM, West Main St,200,454,4540200,4540200,
328508,0David Kelly LLC,209 West Main St,670544,00670544Avon,COM, West Main St,209,454,4540209,4540209,
328510,0Deepwater Lobster,210 West Main St,670546,00670546Avon,COM, West Main St,210,454,4540210,4540210,
333219,0D'Angelo's,210 West Main St,675255,00675255Avon,COM, West Main St,210,454,4540210,4540210,
328509,0E & D Pizza Co LLC,210 West Main St,670545,B    00670545Avon,COM, West Main St,210,454,4540210,4540210,
328511,0K Brothers LLC,213 West Main St,670547,00670547Avon,COM, West Main St,213,454,4540213,4540213,
328512,0Roy Rounseville,214 West Main St,670548,00670548Avon,COM, West Main St,214,454,4540214,4540214,
328513,0Lawrence Brunoli,220 West Main St,670549,00670549Avon,COM, West Main St,220,454,4540220,4540220,
328514,0Enterprise Rent-a-car,224 West Main St,670550,00670550Avon,COM, West Main St,224,454,4540224,4540224,
333221,"0Keybank, Na",232 West Main St,675257,00675257Avon,COM, West Main St,232,454,4540232,4540232,
328515,0Bank Of America,240 West Main St,670551,00670551Avon,COM, West Main St,240,454,4540240,4540240,
328516,0Town Fair Tire Ctrs Of Ct,248 West Main St,670552,00670552Avon,COM, West Main St,248,454,4540248,4540248,
333558,"0Big Y Grocery, Site #53",255 West Main St,676248,BIL00676248Avon,COM, West Main St,255,454,4540255,4540255,
328517,0TD Bank,255 West Main St,670553,00670553Avon,COM, West Main St,255,454,4540255,4540255,
328518,0Chang-an Ii,255 West Main St,670554,00670554Avon,COM, West Main St,255,454,4540255,4540255,
328519,0Regis Corp Site #90298,255 West Main St,670555,00670555Avon,COM, West Main St,255,454,4540255,4540255,
328520,0Five Guys Operations LLC #74,255 West Main St,670556,00670556Avon,COM, West Main St,255,454,4540255,4540255,
333222,0Walmart #01-2899,255 West Main St,675258,00675258Avon,COM, West Main St,255,454,4540255,4540255,
333223,0255 West Main LLC,255 West Main St,675259,00675259Avon,COM, West Main St,255,454,4540255,4540255,
333225,"0Big Y Grocery, Site #53",255 West Main St,675261,00675261Avon,COM, West Main St,255,454,4540255,4540255,
334352,0255 West Main LLC,255 West Main St-,679521,BILLE00679521Avon,COM, West Main St-,255,454,4540255,4540255,
333227,"0Sunset Of Avon, LLC",260 West Main St,675263,00675263Avon,COM, West Main St,260,454,4540260,4540260,
333559,0Russell Speeders Car Wash,265 West Main St,676253,BIL00676253Avon,COM, West Main St,265,454,4540265,4540265,
333230,0Russell Speeders Car Wash,265 West Main St,675266,00675266Avon,COM, West Main St,265,454,4540265,4540265,
333231,0290 Clipper Center LLC,290 West Main St,675267,00675267Avon,COM, West Main St,290,454,4540290,4540290,
333232,0Dp3 LLC,300 West Main St,675268,00675268Avon,COM, West Main St,300,454,4540300,4540300,
333233,0DP3 LLC,300 West Main St,675269,Irrig00675269Avon,COM, West Main St,300,454,4540300,4540300,
333235,0Fish Enterprises,302 West Main St,675271,00675271Avon,COM, West Main St,302,454,4540302,4540302,
328522,0Farmington Savings Bank,310 West Main St,670558,00670558Avon,COM, West Main St,310,454,4540310,4540310,
328716,0Sally Beauty Supply,315 West Main St,670752,00670752Avon,COM, West Main St,315,454,4540315,4540315,
328717,"0Nod Brook, Llc (bakerdoz)",315 West Main St,670753,00670753Avon,COM, West Main St,315,454,4540315,4540315,
328718,0Great Clips,315 West Main St,670754,00670754Avon,COM, West Main St,315,454,4540315,4540315,
328719,"0Nod Brook, Llc (top Nail)",315 West Main St,670755,00670755Avon,COM, West Main St,315,454,4540315,4540315,
328720,"0Lane Bryant #4811, Llc",315 West Main St,670756,00670756Avon,COM, West Main St,315,454,4540315,4540315,
328721,"0443400 TJX Co, MS#1",315 West Main St,670757,00670757Avon,COM, West Main St,315,454,4540315,4540315,
328722,"0443400 Tjx Co, Ms#1",315 West Main St,670758,00670758Avon,COM, West Main St,315,454,4540315,4540315,
333236,0Nod Brook Llc (pul),315 West Main St,675272,00675272Avon,COM, West Main St,315,454,4540315,4540315,
333237,0Nod Brook LLC,315 West Main St,675273,00675273Avon,COM, West Main St,315,454,4540315,4540315,
333238,0Michael's Ms #2,315 West Main St,675274,00675274Avon,COM, West Main St,315,454,4540315,4540315,
333241,0Lexham Avon LLC,320 West Main St,675277,#NAME?,COM, West Main St,320,454,4540320,4540320,
333243,0The Fresh Market #127,321 West Main St,675279,00675279Avon,COM, West Main St,321,454,4540321,4540321,
335393,"0Schwabs Super Cellar Liquors,",332 West Main St,670559,00670559Avon,COM, West Main St,332,454,4540332,4540332,
328523,"0Nave, LLC",332 West Main St,670559,00670559Avon,COM, West Main St,332,454,4540332,4540332,
328524,0Market Place Kitchen & Bar,336 West Main St,670560,00670560Avon,COM, West Main St,336,454,4540336,4540336,
333245,0Lexham Avon LLC,339 West Main St,675281,00675281Avon,COM, West Main St,339,454,4540339,4540339,
333246,0Friendly Rest#4239,347 West Main St,675282,00675282Avon,COM, West Main St,347,454,4540347,4540347,
333247,0Gold-borg Associates,353 West Main St,675283,00675283Avon,COM, West Main St,353,454,4540353,4540353,
328525,0CVS #1180,358 West Main St,670561,00670561Avon,COM, West Main St,358,454,4540358,4540358,
333248,0CVS #1180-02,358 West Main St,675284,00675284Avon,COM, West Main St,358,454,4540358,4540358,
333564,0Battiston's Cleaners,369 West Main St,676278,BIL00676278Avon,COM, West Main St,369,454,4540369,4540369,
333250,0Deacon Donald Battiston Trust,369 West Main St,675286,00675286Avon,COM, West Main St,369,454,4540369,4540369,
333258,0Avon Marketplace (nbal),380 W Main St - n,675294,ew ba00675294Avon,COM, W Main St - n,380,454,4540380,4540380,
333252,0Bertucci's,380 West Main St,675288,00675288Avon,COM, West Main St,380,454,4540380,4540380,
333253,"0Verizon Wireless, Site# 90377",380 West Main St,675289,00675289Avon,COM, West Main St,380,454,4540380,4540380,
333254,"0Starbucks, Site #075",380 West Main St,675290,00675290Avon,COM, West Main St,380,454,4540380,4540380,
333259,0Cass Information Systems,380 West Main St,675295,00675295Avon,COM, West Main St,380,454,4540380,4540380,
333616,0Avon Marketplace,380 West Main St-,676438,BILL00676438Avon,COM, West Main St-,380,454,4540380,4540380,
328526,0Pier I Imports #802,385 West Main St,670562,00670562Avon,COM, West Main St,385,454,4540385,4540385,
328527,0Sport Clips,385 West Main St,670563,00670563Avon,COM, West Main St,385,454,4540385,4540385,
328528,0Liki Sushi,385 West Main St,670564,00670564Avon,COM, West Main St,385,454,4540385,4540385,
328529,0Shops at Dale Corner,385 West Main St,670565,00670565Avon,COM, West Main St,385,454,4540385,4540385,
333263,0Cosi Restaurant #94,385 West Main St,675299,00675299Avon,COM, West Main St,385,454,4540385,4540385,
333264,"0Mswg Avon, Llc",385 West Main St,675300,00675300Avon,COM, West Main St,385,454,4540385,4540385,
333251,0Phyllis Z Hoffman,385 West Main St,675287,Dale 00675287Avon,COM, West Main St,385,454,4540385,4540385,
328723,0Webster Bank Na Site #116,392 West Main St,670759,00670759Avon,COM, West Main St,392,454,4540392,4540392,
328724,0Sovereign Bank,394 West Main St,670760,00670760Avon,COM, West Main St,394,454,4540394,4540394,
333266,0Nova Center Co.,395 West Main St,675302,00675302Avon,COM, West Main St,395,454,4540395,4540395,
333268,0Vrakas LLC,401 West Main St,675304,00675304Avon,COM, West Main St,401,454,4540401,4540401,
328725,0Scott's Avon Mobil,411 West Main St,670761,00670761Avon,COM, West Main St,411,454,4540411,4540411,
179779,0Heritage at Buckingham,30 Buckingham - C,112289,lubho00112289Avon,COM, Buckingham - C,30,598,5980030,5980030,
333165,"0OFS Fitel, LLC",55 Darling Dr,675201,00675201Avon,IND, Darling Dr,55,203,2030055,2030055,
333606,"0OFS Fitel, LLC",55 Darling Dr- BI,676432,LLED 00676432Avon,IND, Darling Dr- BI,55,203,2030055,2030055,
333187,"0Orafol Americas, Inc. - IRR",120 Darling Dr,675223,00675223Avon,IND, Darling Dr,120,203,2030120,2030120,
333188,"0Orafol Americas, Inc",120 Darling Dr,675224,00675224Avon,IND, Darling Dr,120,203,2030120,2030120,
333553,0Orafol Americas Inc.,120 Darling Dr -,676217,BILLE00676217Avon,IND, Darling Dr -,120,203,2030120,2030120,
333070,0Oldcastle Precast Inc.,151 Old Farms Rd,675106,00675106Avon,IND, Old Farms Rd,151,336,3360151,3360151,
328809,0Oldcastle Precast Inc,154 Old Farms Rd,670845,00670845Avon,IND, Old Farms Rd,154,336,3360154,3360154,
335057,0Cornerstone Landing,205 Old Farms Rd,682631,00682631Avon,IND, Old Farms Rd,205,336,3360205,3360205,
333158,0Pmp Corp,25 Security Dr,675194,00675194Avon,IND, Security Dr,25,390,3900025,3900025,
333552,0Pmp Corp,25 Security Dr -,676210,BILLE00676210Avon,IND, Security Dr -,25,390,3900025,3900025,
333161,0RR Donnelley,60 Security Dr,675197,00675197Avon,IND, Security Dr,60,390,3900060,3900060,
328818,0Town Of Avon Garage,11 Arch Rd,670854,00670854Avon,PUA, Arch Rd,11,109,1090011,1090011,
328819,0Town Of Avon (Dog),11 Arch Rd,670855,00670855Avon,PUA, Arch Rd,11,109,1090011,1090011,
328820,0Town Of Avon TWS,11 Arch Rd,670856,00670856Avon,PUA, Arch Rd,11,109,1090011,1090011,
333306,0Town Of Avon-library,281 Country Club,675342,Rd   00675342Avon,PUA, Country Club,281,194,1940281,1940281,
178535,0Avon Public Works,1 Huckleberry Hil,111039,l Rd-00111039Avon,PUA, Huckleberry Hil,1,281,2810001,2810001,
178536,0Avon Volunteer Fire Dept.,365 Huckleberry H,111040,ill R00111040Avon,PUA, Huckleberry H,365,281,2810365,2810365,
333342,0Board Of Education,30 Old Wheeler La,675378,ne   00675378Avon,PUA, Old Wheeler La,30,341,3410030,3410030,
333343,0Board Of Education,30 Old Wheeler La,675379,ne   00675379Avon,PUA, Old Wheeler La,30,341,3410030,3410030,
333309,0Town of Avon BOE,151 Scoville Rd,675345,00675345Avon,PUA, Scoville Rd,151,388,3880151,3880151,
329175,0Board Of Education,34 Simsbury Rd,671211,00671211Avon,PUA, Simsbury Rd,34,397,3970034,3970034,
333083,0Public Works (S.P.),34 Simsbury Rd,675119,00675119Avon,PUA, Simsbury Rd,34,397,3970034,3970034,
333314,0Thompson Brook School BOE,150 Thompson Rd,675350,00675350Avon,PUA, Thompson Rd,150,432,4320150,4320150,
333315,0Thompson Brook School BOE,150 Thompson Rd,675351,00675351Avon,PUA, Thompson Rd,150,432,4320150,4320150,
333316,0Board Of Ed.(5/6 School),150 Thompson Rd,675352,00675352Avon,PUA, Thompson Rd,150,432,4320150,4320150,
333278,0Avon Middle School BOE,375 West Avon Rd,675314,00675314Avon,PUA, West Avon Rd,375,452,4520375,4520375,
333279,0Avon Middle School BOE,375 West Avon Rd,675315,00675315Avon,PUA, West Avon Rd,375,452,4520375,4520375,
333280,0Avon Middle School BOE,375 West Avon Rd,675316,00675316Avon,PUA, West Avon Rd,375,452,4520375,4520375,
330227,0West Avon Fire House #3,490 West Avon Rd,672263,00672263Avon,PUA, West Avon Rd,490,452,4520490,4520490,
333283,0Avon High School BOE,510 West Avon Rd,675319,00675319Avon,PUA, West Avon Rd,510,452,4520510,4520510,
333284,0Town of Avon Athl Flds BOE,510 West Avon Rd,675320,00675320Avon,PUA, West Avon Rd,510,452,4520510,4520510,
333285,0Avon High School BOE,510 West Avon Rd,675321,irrig00675321Avon,PUA, West Avon Rd,510,452,4520510,4520510,
330243,0Public Works -Sr Ctr,635 West Avon Rd,672279,00672279Avon,PUA, West Avon Rd,635,452,4520635,4520635,
333288,0Public Works,635 West Avon Rd,675324,00675324Avon,PUA, West Avon Rd,635,452,4520635,4520635,
333289,0Public Works,635 West Avon Rd,675325,00675325Avon,PUA, West Avon Rd,635,452,4520635,4520635,
333003,0Public Works (green),60 West Main St,675039,00675039Avon,PUA, West Main St,60,454,4540060,4540060,
328501,0Town Of Avon,60 West Main St -,670537,Poli00670537Avon,PUA, West Main St -,60,454,4540060,4540060,
328496,0Town Of Avon (Bld 5),60 West Main St B,670532,ldg 500670532Avon,PUA, West Main St B,60,454,4540060,4540060,
328500,0Town Of Avon,60 West Main St B,670536,ldg 600670536Avon,PUA, West Main St B,60,454,4540060,4540060,
328499,0Town Of Avon,60 West Main St B,670535,ldg 800670535Avon,PUA, West Main St B,60,454,4540060,4540060,
328498,0Town of Avon,60 West Main St B,670534,ldg1 00670534Avon,PUA, West Main St B,60,454,4540060,4540060,
336527,0Herbert Golinsky,80 East Main St,670594,00670594Avon,, East Main St,80,214,2140080,2140080,
334559,0Brandford Mount,3 Redwood Lane,674665,00674665Avon,, Redwood Lane,3,368,3680003,3680003,
,,,671253,,,,,,1161010,1161010,
,,,671256,,,,,,1161040,1161040,
,,,671257,,,,,,1161050,1161050,
,,,675138,,,,,,1162010,1162010,
,,,671254,,,,,,1162020,1162020,
,,,671259,,,,,,1162070,1162070,
,,,671260,,,,,,1162090,1162090,
,,,674349,,, ,,,1610150,1610150,
,,,,,,,,,1780003,1780003,
,,,670568,,,,,,1830050,1830050,
,,,732152,,,,,,2020022,2020022,
,,,671198,,,,,,2210021,2210021,
,,,, ,,,,,2810335,2810335,hucleb
,,,, ,,,,,3890106,3890106,
,,,671214,,,,,,3970124,3970124,
,,,,,,,,,3970147,3970147,
,,,671213,,,,,,3971111,3971111,
,,,690186,,,,,,4370050,4370050,
,,,676227,,,,,,4500021,4500021,
,,,676771,,,,,,4500021,4500021,
,,,, ,,,,,4540014,4540014,
,,,676758,,,,,,4540026,4540026,
,,, ,,,,,,4540183,4540183,183 WE
,,,,,,,,,4540205,4540205,205WEST
,,,,,,,,,4540221,4540221,221 WEST
,,,,,,,,,4540225,4540225,225 WEST
,,,,,,,,,4540279,4540279,279 WEST
,,,,,,,,,4540282,4540282,282 WEST
,,,,,,,,,4540304,4540304,304 WEST
,,,,,,,,,4540328,4540328,328 WEST
,,,671198,,,,,,2210021,2210021,
,,,675172,,,,,,2210021,2210021,
,,,675173,,,,,,2210021,2210021,
,,,671205,,,,,,2210021,2210021,
,,,671206,,,,,,2210021,2210021,
,,,817970,,,,,,1830050,1830050,
,,,817971,,,,,,1830050,1830050,
,,,817973,,,,,,1830050,1830050,
,,,817974,,,,,,1830050,1830050,
,,,817975,,,,,,1830050,1830050,
,,,817983,,,,,,1830050,1830050,
,,,670762,,,,,,2020027,2020027,
,,,670763,,,,,,2020027,2020027,
,,,675332,,,,,,2020027,2020027,
,,,676263,,,,,,2020027,2020027,
